T_ambiente_C,T_cabeza_C,P_cabeza,unidad_presion,flujo_bpd,P_cabeza_Pa,flujo_masico_kg_s,h_J_kg,s_J_kgK,h0_J_kg,s0_J_kgK,exergia_J_kg,Pmax_conceptual_kW,fase,exergy_status,Pmax_ML_kW,P_real_ORC_ML_kW,P_real_ORC_Bayes_kW,P_real_ORC_Bayes_std_kW,Pmax_Bayes_kW,Pmax_Bayes_std_kW,relacion_Preal_ML_Pmax_exergia,relacion_Preal_ML_Pmax_ML,relacion_Preal_Bayes_Pmax_exergia
23.89,73.23,3.248,bar_abs,689.7,324800.0,1.2386855438170528,306787.43621644453,994.0599715919798,100287.09219455357,351.6319366288038,15673.520516429184,19.414563284420815,liquid,ok,22.31839892677283,4.65432620698164,4.65432620698164,5.280650814622817,22.31839892677283,4.036314567449252,0.2397337575301782,0.20854211909432166,0.2397337575301782
21.52,62.21,2.584,bar_abs,689.6,258400.0,1.2462755079921553,260598.86845931542,858.7456701039258,90373.1639693328,318.1223343950507,10920.226156648394,13.609610400766197,liquid,ok,18.31837525782168,0.0,0.0,5.311233781321774,18.31837525782168,4.099759188179141,0.0,0.0,0.0
25.01,83.13,38.23,psig,240.5,364911.5714866361,0.4292505541593163,348335.77490678313,1112.210087584499,104971.11358150962,367.3712750309226,21283.5209742992,9.135963172679363,liquid,ok,10.429883210614543,8.702395563361794,8.702395563361794,5.30485574118962,10.429883210614543,4.02562721347229,0.9525427586426649,0.8343713335644376,0.9525427586426649
24.03,57.58,20.863,psig,520.7,245170.32157618747,0.9433050892615134,241223.23282965142,800.607931341419,100872.62892247275,353.6027108846244,7509.592491828487,7.083836815821861,liquid,ok,8.285239605274928,0.0,0.0,5.319274224229087,8.285239605274928,4.052681950904564,0.0,0.0,0.0
24.05,78.21,2.244,barg,133.2,325725.0,0.2384902411187106,327662.4297551691,1053.8942265063076,100956.27621062324,353.884171526581,18663.165204571094,4.450982769676489,liquid,ok,4.683783750766988,3.6536438439717713,3.6536438439717713,5.30474306487201,4.683783750766988,4.04064122451063,0.8208622753750469,0.7800624534327557,0.8208622753750469
23.18,64.88,2.591,bar_abs,202.1,259100.00000000003,0.3647129518839428,271770.9215345277,891.9252421174488,97317.4268560721,341.62244235374783,11382.2660244781,4.151259840915718,liquid,ok,0.9396781254166804,0.0,0.0,5.314709822040537,0.9396781254166804,4.047628336763265,0.0,0.0,0.0
26.15,78.93,3.182,bar_abs,549.1,318200.0,0.9826939751391908,330675.984984836,1062.4842745819642,109738.17594367093,383.3290574141091,17666.65254282611,17.360913014712683,liquid,ok,18.67547219552748,7.495467294160033,7.495467294160033,5.296646853933514,18.67547219552748,4.020605702560302,0.4317438424930718,0.40135356234553976,0.4317438424930718
25.38,76.37,2.127,barg,655.2,314025.0,1.1744600760253072,319938.25380480674,1031.887107098908,106518.38179180618,372.55744679555465,16590.18852264047,19.484514073574505,liquid,ok,21.699542500958113,6.538709572896213,6.538709572896213,5.2855534013693335,21.699542500958113,4.026033394118951,0.33558494444386533,0.30132937469107957,0.33558494444386533
24.65,62.51,2.081,bar_abs,659.5,208100.0,1.1916585297421385,261811.9526111045,862.5139758028222,103465.60200859167,362.3188830508128,9388.251980964473,11.187590552484842,liquid,ok,15.406770050435096,0.0,0.0,5.300574103576244,15.406770050435096,4.050815669327819,0.0,0.0,0.0
27.96,86.62,3.245,bar_abs,387.9,324500.0,0.6907073920366725,362959.8177079094,1153.1733207531122,117305.82519297715,408.53740775879504,21436.67275321344,14.806468331315651,liquid,ok,15.611782812447938,12.091509060699028,12.091509060699028,5.336624652992545,15.611782812447938,4.059075935276709,0.8166369447551183,0.7745117393676495,0.8166369447551183
